left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y,left_eye_inner_corner_x,left_eye_inner_corner_y,left_eye_outer_corner_x,left_eye_outer_corner_y,right_eye_inner_corner_x,right_eye_inner_corner_y,right_eye_outer_corner_x,right_eye_outer_corner_y,left_eyebrow_inner_end_x,left_eyebrow_inner_end_y,left_eyebrow_outer_end_x,left_eyebrow_outer_end_y,right_eyebrow_inner_end_x,right_eyebrow_inner_end_y,right_eyebrow_outer_end_x,right_eyebrow_outer_end_y,nose_tip_x,nose_tip_y,mouth_left_corner_x,mouth_left_corner_y,mouth_right_corner_x,mouth_right_corner_y,mouth_center_top_lip_x,mouth_center_top_lip_y,mouth_center_bottom_lip_x,mouth_center_bottom_lip_y
67.3004487805,35.5617717073,30.680897561,34.9019473171,,,,,,,,,,,,,,,,,46.1865365854,59.3151219512,,,,,,,46.5164487805,73.8310478049
67.3991489362,41.0590570213,30.759012766,34.8919148936,,,,,,,,,,,,,,,,,44.1814468085,58.109412766,,,,,,,43.4559319149,70.0810212766
44.8423578947,39.8178694737,26.3257263158,42.4166905263,,,,,,,,,,,,,,,,,35.0968421053,60.9331452632,,,,,,,36.3961263158,71.9780463158
64.376580531,44.3099469027,34.9575079646,37.8204318584,,,,,,,,,,,,,,,,,47.5038584071,63.3458123894,,,,,,,46.2059893805,75.8921628319
66.3205670886,35.3071473418,31.1863898734,34.6182318987,,,,,,,,,,,,,,,,,52.1979949367,59.4188962025,,,,,,,52.1979949367,74.5748658228
62.9434105263,40.3020631579,35.8792421053,42.0482526316,,,,,,,,,,,,,,,,,49.8477473684,66.9296842105,,,,,,,52.0304842105,78.2791578947
66.2222490566,36.1659713208,29.0133011321,36.4395713208,,,,,,,,,,,,,,,,,45.7025207547,62.9783003774,,,,,,,45.7025207547,76.1108649057
71.183832381,42.6858514286,41.7536609524,36.9633066667,,,,,,,,,,,,,,,,,56.1962361905,57.1284266667,,,,,,,54.5612342857,69.3910095238
68.1552,37.5217333333,31.4181333333,37.5217333333,,,,,,,,,,,,,,,,,47.7457333333,62.0130666667,,,,,,,48.7661333333,76.2996
66.7288168421,42.3453221053,36.4139621053,43.0758063158,,,,,,,,,,,,,,,,,50.2930610526,64.9901557895,,,,,,,51.3887747368,77.7735157895
63.1839687805,38.1695765854,30.5400585366,40.2385639024,,,,,,,,,,,,,,,,,45.712577561,65.985857561,,,,,,,47.0919102439,78.1698497561
68.1350147368,42.1288168421,30.97056,40.65696,,,,,,,,,,,,,,,,,50.1047242105,64.20672,,,,,,,49.3688084211,81.1330863158
67.4219428571,40.4052342857,32.2127314286,36.8124571429,,,,,,,,,,,,,,,,,48.7394742857,64.8360457143,,,,,,,48.3801828571,80.6442285714
64.3077818182,44.6267890909,26.5725709091,39.23604,,,,,,,,,,,,,,,,,43.7814545455,70.1291890909,,,,,,,42.3301090909,80.9106545455
66.5271028037,36.2792882243,30.8049824299,38.3089525234,,,,,,,,,,,,,,,,,51.507597757,68.3480523364,,,,,,,51.507597757,80.120164486
66.403584,36.1982171429,28.407616,35.7639314286,,,,,,,,,,,,,,,,,46.4285622857,71.5887542857,,,,,,,47.7312822857,81.5762285714
66.2506105263,40.76256,25.0051705263,39.7977498947,,,,,,,,,,,,,,,,,44.7836968421,69.4654989474,,,,,,,45.2661221053,87.7968505263
68.4229172093,40.1326213953,30.4004762791,38.9873637209,,,,,,,,,,,,,,,,,49.6407516279,68.7639739535,,,,,,,48.9535925581,79.5293023256
67.1564030075,37.1768300752,30.2775193985,38.4573834586,,,,,,,,,,,,,,,,,55.6317834586,71.4947368421,,,,,,,54.3512300752,87.1170406015
63.7214693878,37.8966857143,33.1482122449,40.0421681633,,,,,,,,,,,,,,,,,48.702955102,60.42432,,,,,,,50.0440163265,76.5155265306
64.8387380282,36.9381498592,29.836644507,36.9381498592,,,,,,,,,,,,,,,,,48.2587943662,65.9530140845,,,,,,,49.1799211268,79.0787830986
63.8340430769,40.3358030769,31.3228307692,39.28704,,,,,,,,,,,,,,,,,47.8930215385,64.2472861538,,,,,,,47.4735261538,78.3005046154
65.9932097561,41.7412682927,32.0906926829,37.6877268293,,,,,,,,,,,,,,,,,48.3048585366,67.9050146341,,,,,,,46.8309073171,78.5914536585
64.976544,38.8544256,30.6997248,38.199456,,,,,,,,,,,,,,,,,48.383904,63.743328,,,,,,,48.383904,77.061024
69.5362971429,38.9670171429,34.8877942857,39.4416457143,,,,,,,,,,,,,,,,,51.7374171429,67.6825371429,,,,,,,52.2120457143,79.5484571429
69.8272761905,38.0818666667,28.8984304762,35.6456228571,,,,,,,,,,,,,,,,,52.5299809524,66.342247619,,,,,,,53.2608,81.9341714286
65.9604933333,38.97848,33.0831333333,39.4139333333,,,,,,,,,,,,,,,,,45.9292533333,65.7593733333,,,,,,,47.23564,75.99272
65.0083636364,32.2057090909,29.5102690909,40.0029818182,,,,,,,,,,,,,,,,,51.0553527273,67.2934909091,,,,,,,55.3643781818,80.2205454545
66.5010442105,38.6921305263,33.9015410526,38.0652126316,,,,,,,,,,,,,,,,,47.4846694737,66.4853052632,,,,,,,47.0667284211,75.6800842105
65.6608964384,34.6549216438,30.5421238356,41.3688065753,,,,,,,,,,,,,,,,,50.9420054795,68.2243331507,,,,,,,54.0407145205,83.9761972603
69.815337931,36.5468027586,29.52336,37.8721986207,,,,,,,,,,,,,,,,,51.7900137931,62.7896110345,,,,,,,52.8503172414,81.3451365517
69.5835302752,37.8857922936,28.902253211,38.1265056881,,,,,,,,,,,,,,,,,49.8446972477,64.1240366972,,,,,,,49.8446972477,78.8078091743
66.1385431579,38.6281364211,32.4045473684,37.1969987368,,,,,,,,,,,,,,,,,44.0581389474,67.6597894737,,,,,,,44.4669978947,77.4733136842
66.0187428571,37.3846857143,30.7355428571,38.4649142857,,,,,,,,,,,,,,,,,49.8171428571,61.8669714286,,,,,,,50.1771428571,77.7083428571
67.1025054545,40.9833381818,30.1311272727,38.5625890909,,,,,,,,,,,,,,,,,46.1960727273,68.4918545455,,,,,,,44.6556,79.7152363636
63.8702257426,37.8385425743,27.5168316832,41.0150019802,,,,,,,,,,,,,,,,,49.0464950495,67.8389227723,,,,,,,52.2229544554,85.8391128713
66.3723185841,39.4137769912,32.0615787611,36.4517097345,,,,,,,,,,,,,,,,,48.3529911504,65.5787893805,,,,,,,46.6251185841,77.427100885
67.4105704918,39.0499042623,31.5559081967,44.7111659016,,,,,,,,,,,,,,,,,50.4267855738,71.4449154098,,,,,,,53.2574163934,82.4529206557
70.4048695652,36.7341078261,31.7674991304,37.7000347826,,,,,,,,,,,,,,,,,51.4081391304,69.8978782609,,,,,,,50.7642434783,82.4549565217
65.0919915789,44.72664,33.0943326316,36.1755410526,,,,,,,,,,,,,,,,,46.3347410526,64.3114105263,,,,,,,43.57632,80.0344421053
65.74848,40.3013184,29.077632,36.8988672,,,,,,,,,,,,,,,,,44.577792,65.2526016,,,,,,,42.687552,78.4843584
65.8813584906,40.7559849057,32.1835471698,41.2515622642,,,,,,,,,,,,,,,,,49.5280301887,62.0649056604,,,,,,,49.5280301887,76.4361056604
65.7094336634,33.1059041584,31.5774415842,40.1899057426,,,,,,,,,,,,,,,,,52.4001172277,63.3738772277,,,,,,,56.0494479208,74.9659247525
65.9421257143,32.8557257143,29.7041828571,31.9497828571,,,,,,,,,,,,,,,,,49.3330742857,62.1480914286,,,,,,,49.3330742857,78.4551771429
61.0160571429,33.95934,32.3373428571,34.5760885714,,,,,,,,,,,,,,,,,45.2890285714,58.9375714286,,,,,,,46.5225428571,71.8892571429
67.6196421818,38.3710778182,32.2341992727,33.6076625455,,,,,,,,,,,,,,,,,48.1122850909,61.0540450909,,,,,,,44.9366574545,75.5711476364
64.377757377,32.3545180328,34.9757272131,31.9123829508,,,,,,,,,,,,,,,,,50.0083829508,58.2195304918,,,,,,,49.7873154098,68.6097363934
65.7940512821,39.5941333333,30.5607712821,38.0841353846,,,,,,,,,,,,,,,,,45.9124512821,67.7807589744,,,,,,,46.4157538462,81.6224
65.4935864407,36.0267932203,31.3428067797,39.2689355932,,,,,,,,,,,,,,,,,47.3374915254,59.1542237288,,,,,,,49.2827661017,77.7425898305
68.6792311688,40.4724779221,29.9250701299,35.7591272727,,,,,,,,,,,,,,,,,43.0176831169,67.4433246753,,,,,,,42.7558233766,82.3689142857
65.4925511111,38.7835259259,29.9583644444,39.2875614815,,,,,,,,,,,,,,,,,46.3393777778,67.0092681481,,,,,,,46.8434014815,84.1463703704
64.3082666667,35.3579851852,31.0615703704,39.7712592593,,,,,,,,,,,,,,,,,49.8915555556,63.3088,,,,,,,52.5394962963,77.1370666667
63.7821308411,35.5709607477,29.9819304673,40.7901308411,,,,,,,,,,,,,,,,,48.8702803738,67.8799850467,,,,,,,50.6099439252,77.5726654206
70.0052571429,38.7532310204,30.8239346939,39.8972081633,,,,,,,,,,,,,,,,,47.9836408163,72.5005714286,,,,,,,52.2735673469,85.6563918367
68.2525267416,37.1391532584,30.4849510112,38.2699146067,,,,,,,,,,,,,,,,,47.8987469663,70.1575011236,,,,,,,48.8033582022,85.0836134831
67.6541184,39.8184832,30.1274112,39.583936,,,,,,,,,,,,,,,,,51.47072,69.370752,,,,,,,52.4088832,81.566976
67.5012821918,35.0651178082,27.6153863014,42.7231561644,,,,,,,,,,,,,,,,,52.5042410959,68.5691178082,,,,,,,54.0995506849,81.6516821918
67.466544,35.699844,29.665368,39.181536,,,,,,,,,,,,,,,,,49.063344,66.78636,,,,,,,50.058108,80.71308
64.3810771654,37.9763300787,29.3909820472,34.8561940157,,,,,,,,,,,,,,,,,42.5401322835,66.2804409449,,,,,,,42.5401322835,73.635023622
67.0249854545,35.3732945455,28.5236290909,38.7421636364,,,,,,,,,,,,,,,,,47.0524036364,66.4149818182,,,,,,,48.9774763636,82.5374181818
67.6998356757,40.2248043243,30.5058551351,42.0615437838,,,,,,,,,,,,,,,,,50.7099891892,68.0054918919,,,,,,,52.0875502703,79.4851459459
68.492427907,37.413544186,30.1874976744,35.6422325581,,,,,,,,,,,,,,,,,48.7864186047,63.0977860465,,,,,,,49.0078139535,74.8328186047
69.6157411765,36.5083058824,28.5522352941,36.7279058824,,,,,,,,,,,,,,,,,46.7782870588,70.5448941176,,,,,,,47.4370588235,81.7440705882
68.5176169412,40.5543416471,34.2270042353,36.6966437647,,,,,,,,,,,,,,,,,47.5146127059,64.9863529412,,,,,,,46.0144037647,76.1308235294
67.1089777778,38.1799585185,28.0047407407,38.9517511111,,,,,,,,,,,,,,,,,47.0422992593,63.9063822222,,,,,,,48.5858844444,78.3132444444
65.231859854,39.4922627737,27.5591824818,38.4943182482,,,,,,,,,,,,,,,,,47.0192233577,71.6762277372,,,,,,,47.5182131387,88.641389781
68.2656,40.757426087,27.7533391304,35.7530191304,,,,,,,,,,,,,,,,,44.9114817391,69.3543652174,,,,,,,46.1030191304,79.6016347826
63.3273081081,38.4843762162,35.2441945946,39.9063178378,,,,,,,,,,,,,,,,,49.4636108108,59.1024259459,,,,,,,48.7526918919,70.8333664865
64.133502439,39.1731043902,30.43008,42.1038439024,,,,,,,,,,,,,,,,,52.4105678049,67.2593560976,,,,,,,52.6548058537,87.041795122
65.811,38.6548153846,28.8913384615,40.6833692308,,,,,,,,,,,,,,,,,47.7568615385,66.2431384615,,,,,,,49.9882615385,80.8487076923
68.2281191489,44.2552238298,30.2230161702,32.3039182979,,,,,,,,,,,,,,,,,43.3694604255,65.0505191489,,,,,,,39.3060153191,77.7188425532
63.6548752941,35.0565176471,30.4587811765,38.3761411765,,,,,,,,,,,,,,,,,51.4829788235,68.8058823529,,,,,,,53.6960470588,87.6169411765
67.1812247788,36.9761161062,30.8805153982,36.7186661947,,,,,,,,,,,,,,,,,47.8723115044,65.2958017699,,,,,,,48.1298123894,77.6534654867
64.953024,33.857664,36.212928,37.963584,,,,,,,,,,,,,,,,,53.320128,54.044352,,,,,,,55.030848,65.677248
64.6646117647,37.5878964706,31.9160611765,41.1654635294,,,,,,,,,,,,,,,,,54.4822870588,61.8052941176,,,,,,,55.8582776471,76.6660235294
68.3778580645,41.4309677419,27.7695483871,39.2935741935,,,,,,,,,,,,,,,,,46.1501419355,69.2155354839,,,,,,,43.5853935484,84.176516129
66.3435428571,39.6743657143,34.0983085714,38.78688,,,,,,,,,,,,,,,,,51.5521714286,66.8904685714,,,,,,,49.1854285714,82.8651428571
70.0628529231,38.0790646154,31.4275347692,38.3283249231,,,,,,,,,,,,,,,,,50.1220430769,63.5036012308,,,,,,,50.3713033846,76.4651815385
66.5617630189,35.3267864151,29.590949434,38.3244316981,,,,,,,,,,,,,,,,,48.8257630189,66.0525464151,,,,,,,48.8257630189,77.543474717
63.4511483871,40.5921445161,30.4086709677,35.8264051613,,,,,,,,,,,,,,,,,47.2476903226,65.0562064516,,,,,,,43.7527741935,78.0825806452
69.89736,37.73556,32.52552,38.94108,,,,,,,,,,,,,,,,,54.22536,69.48144,,,,,,,50.60856,83.144232
65.4393714286,35.4172,27.1330857143,40.0604,,,,,,,,,,,,,,,,,51.2776571429,60.9547428571,,,,,,,53.3670857143,79.0632
64.3043878788,38.7729745455,31.9625793939,37.8683054545,,,,,,,,,,,,,,,,,48.2465648485,63.6512969697,,,,,,,48.4727272727,77.6736
64.263627907,35.499572093,31.1935255814,38.5902139535,,,,,,,,,,,,,,,,,46.955944186,65.7880186047,,,,,,,50.355572093,82.7866046512
68.4408727273,39.2712,29.2836363636,39.2712,,,,,,,,,,,,,,,,,50.7816727273,72.2862545455,,,,,,,48.0944,83.4192
65.9055584416,35.2642909091,30.8312103896,38.9693298701,,,,,,,,,,,,,,,,,52.0733922078,64.9045402597,,,,,,,54.5433974026,80.9597298701
64.909756701,40.9472857732,32.4169731959,38.0802804124,,,,,,,,,,,,,,,,,48.1855175258,59.8217468041,,,,,,,47.2298424742,73.9178226804
58.8995104478,30.3473910448,26.5904955224,31.4488119403,,,,,,,,,,,,,,,,,36.8706626866,54.9463164179,,,,,,,37.604919403,65.2264835821
67.4078117647,41.1122258824,30.9078964706,37.5636329412,,,,,,,,,,,,,,,,,46.1161976471,69.7545223529,,,,,,,45.1023058824,82.4281223529
67.5376426667,36.0605226667,29.6233813333,40.799808,,,,,,,,,,,,,,,,,57.3820373333,69.574016,,,,,,,57.04352,81.4222293333
68.2991733333,38.0759866667,28.9537333333,38.41228,,,,,,,,,,,,,,,,,48.1220266667,66.324,,,,,,,47.11316,80.7842666667
71.8440457143,40.4724114286,33.1654857143,38.8719085714,,,,,,,,,,,,,,,,,44.9024228571,67.94752,,,,,,,47.0364114286,81.0182171429
68.942475,40.623765,30.864,39.181395,,,,,,,,,,,,,,,,,47.88393,70.04805,,,,,,,48.460875,81.586995
68.06895,40.23015,33.5299875,36.674625,,,,,,,,,,,,,,,,,48.513795,68.673975,,,,,,,48.513795,80.10225
64.9846588235,36.7263905882,27.3327811765,37.8098917647,,,,,,,,,,,,,,,,,50.8990117647,74.1073788235,,,,,,,51.9825882353,85.2133647059
67.6766690909,38.5560436364,28.6101090909,39.4241890909,,,,,,,,,,,,,,,,,52.0500363636,65.4685672727,,,,,,,52.0500363636,79.9376727273
67.199441194,36.5219534328,30.05184,39.4546531343,,,,,,,,,,,,,,,,,49.6032143284,69.7592740299,,,,,,,50.8251653731,79.5349540299
67.1542938053,39.8187950442,31.1389338053,38.4930775221,,,,,,,,,,,,,,,,,46.826599646,68.1007858407,,,,,,,47.9313642478,77.1598725664
65.8250366197,41.6769667606,28.8309633803,38.4031504225,,,,,,,,,,,,,,,,,45.5273915493,73.7603290141,,,,,,,46.5095661972,85.5460597183
69.0940631579,39.5942736842,29.7872842105,38.3125389474,,,,,,,,,,,,,,,,,49.8679578947,67.1517810526,,,,,,,49.6544,81.0373389474
64.5349594406,33.3450965035,30.9997426573,38.0145902098,,,,,,,,,,,,,,,,,54.3470097902,68.7905118881,,,,,,,56.6817566434,79.8274237762
70.24116,36.27384,26.55684,38.85732,,,,,,,,,,,,,,,,,51.21732,72.44262,,,,,,,52.1568,86.53434
68.2414933333,36.4487466667,33.9480533333,40.13856,,,,,,,,,,,,,,,,,48.4901333333,72.6955733333,,,,,,,50.22656,86.58656
67.8288,39.125856,31.705056,35.576064,,,,,,,,,,,,,,,,,45.904032,64.39152,,,,,,,44.651136,78.799296
64.4011733333,36.1410133333,32.1664,37.1563733333,,,,,,,,,,,,,,,,,45.8725333333,59.4922666667,,,,,,,46.1262933333,73.7060266667
66.3488,38.39888,30.31248,40.67488,,,,,,,,,,,,,,,,,48.52032,66.46944,,,,,,,48.52032,82.02192
65.05419,36.646995,33.52614,38.943735,,,,,,,,,,,,,,,,,49.81215,66.295875,,,,,,,51.691305,78.61485
63.2708210526,39.936,37.4751157895,40.7863578947,,,,,,,,,,,,,,,,,47.9636210526,59.7789473684,,,,,,,49.0974315789,72.8185263158
70.3712481203,38.3528661654,29.0787609023,35.5190616541,,,,,,,,,,,,,,,,,48.1056721805,70.7391518797,,,,,,,47.7008842105,89.361275188
68.8210285714,34.114185974,27.2012135065,35.5831231169,,,,,,,,,,,,,,,,,48.9904207792,66.1859407792,,,,,,,49.9697454545,84.7924363636
67.9472842105,43.8975536842,33.9769642105,36.9429978947,,,,,,,,,,,,,,,,,46.8161557895,67.1685473684,,,,,,,43.8738442105,78.6703578947
66.6816,36.8166027907,28.9924465116,38.7660390698,,,,,,,,,,,,,,,,,49.3532651163,63.2423888372,,,,,,,50.0030511628,74.0726288372
62.7274153846,39.31536,28.3321846154,39.8656892308,,,,,,,,,,,,,,,,,48.9693230769,64.6302461538,,,,,,,48.6941538462,81.4151076923
65.7235393939,39.4250181818,32.7383757576,36.0987636364,,,,,,,,,,,,,,,,,45.4889212121,66.0349090909,,,,,,,44.380169697,81.0030060606
67.3917538462,39.0727753846,29.7430646154,39.8517046154,,,,,,,,,,,,,,,,,43.7639507692,62.1812676923,,,,,,,45.5814769231,74.3846276923
68.3400545455,33.3821454545,27.3358909091,40.7361818182,,,,,,,,,,,,,,,,,49.8435818182,64.5809454545,,,,,,,53.1863454545,77.5062
64.8190608696,33.6229565217,30.3855304348,35.2626550725,,,,,,,,,,,,,,,,,49.7338898551,54.6110144928,,,,,,,49.7338898551,65.4329507246
64.9284910345,37.8696993103,30.1488662069,40.6644910345,,,,,,,,,,,,,,,,,53.7493241379,68.6124082759,,,,,,,52.8177268966,85.0706151724
66.4075563025,34.6084840336,25.4899684034,41.6229378151,,,,,,,,,,,,,,,,,48.2868705882,65.8812504202,,,,,,,51.2095462185,77.2796773109
71.6989746479,38.6938591549,24.9988507042,42.4857239437,,,,,,,,,,,,,,,,,47.1514591549,70.6255323944,,,,,,,48.7480338028,83.7973633803
68.8613907692,38.8063901538,32.8209673846,36.9236824615,,,,,,,,,,,,,,,,,50.3032763077,64.8953649231,,,,,,,48.4205538462,76.1916258462
69.388642623,35.3531645902,29.6084616393,36.1705652459,,,,,,,,,,,,,,,,,48.681175082,64.5071527869,,,,,,,48.1362413115,80.5827147541
66.8634,36.1335,30.0951,38.139,,,,,,,,,,,,,,,,,50.15055,66.5508,,,,,,,49.8162,80.25525
65.1745952542,37.3125315254,30.9431755932,38.8994277966,,,,,,,,,,,,,,,,,48.6256271186,63.6095349153,,,,,,,48.1722142373,78.5716067797
71.03112,32.344584,28.663212,39.494172,,,,,,,,,,,,,,,,,53.554356,66.23892,,,,,,,58.85034,82.39164
64.3414925373,36.3066555224,29.2812179104,40.4171749254,,,,,,,,,,,,,,,,,49.3502041791,61.936921791,,,,,,,50.3173826866,74.9938531343
69.7249103448,33.88352,28.6889158621,35.9665655172,,,,,,,,,,,,,,,,,50.3525517241,61.1714206897,,,,,,,50.7692137931,74.9195034483
71.9797063291,37.9477063291,26.7914126582,39.4666936709,,,,,,,,,,,,,,,,,47.6767594937,72.883321519,,,,,,,47.2970126582,83.8956151899
67.7128131148,38.017652459,31.7778098361,35.5989481967,,,,,,,,,,,,,,,,,44.9079344262,63.5867803279,,,,,,,44.2168918033,75.6802622951
67.541892,36.772428,29.663568,41.573904,,,,,,,,,,,,,,,,,50.469972,69.04902,,,,,,,52.603956,85.05396
70.5061012048,38.829686747,30.5543710843,39.5694650602,,,,,,,,,,,,,,,,,50.5302361446,75.0820626506,,,,,,,48.3106698795,90.2489060241
66.0485885057,39.967816092,32.0768,35.5843678161,,,,,,,,,,,,,,,,,43.4738022989,61.0084045977,,,,,,,43.4738022989,73.7204229885
65.901297479,42.8980033613,31.6425277311,37.4260840336,,,,,,,,,,,,,,,,,44.9653915966,66.4508773109,,,,,,,41.6346756303,86.1972705882
69.132288,35.247456,30.043008,39.4733184,,,,,,,,,,,,,,,,,48.00288,67.4697216,,,,,,,49.851648,81.4679232
63.8854243902,38.0185287805,32.3580643902,39.2311258537,,,,,,,,,,,,,,,,,49.0918009756,64.6954770732,,,,,,,48.8492721951,76.2526126829
67.6360918033,37.3465967213,30.0434360656,36.4297022951,,,,,,,,,,,,,,,,,42.879895082,64.5478347541,,,,,,,43.491147541,77.6900144262
59.5153297297,37.3620843243,22.3532108108,38.3231740541,,,,,,,,,,,,,,,,,42.2156108108,65.8745513514,,,,,,,42.2156108108,81.5724194595
64.72032,35.8494673171,27.3260721951,44.2035043902,,,,,,,,,,,,,,,,,52.3881834146,67.6743570732,,,,,,,56.764097561,80.8020995122
67.3299310345,40.8668193103,27.1010482759,40.167177931,,,,,,,,,,,,,,,,,47.3904,66.4033655172,,,,,,,47.0404965517,81.4454068966
64.7591489362,37.1432170213,29.609412766,40.7130893617,,,,,,,,,,,,,,,,,49.3811234043,68.4484085106,,,,,,,52.1272340426,82.728
64.6394074074,37.1988148148,29.8925037037,39.3934222222,,,,,,,,,,,,,,,,,45.2542814815,66.4594962963,,,,,,,45.9857777778,81.4555259259
70.2143010309,36.4836915464,33.0124206186,37.5243018557,,,,,,,,,,,,,,,,,53.0442556701,63.2794391753,,,,,,,53.3043463918,77.3277030928
67.4824,38.3435,29.4574,38.72758,,,,,,,,,,,,,,,,,47.8938,65.9981,,,,,,,48.2778,79.0572
66.9224842105,36.5093052632,28.9599031579,39.6541389474,,,,,,,,,,,,,,,,,50.2998063158,65.71128,,,,,,,51.1983157895,81.6600378947
68.3649808696,35.4893217391,30.1659547826,32.5256347826,,,,,,,,,,,,,,,,,48.2775652174,56.8939826087,,,,,,,46.6310608696,72.3712695652
67.0968585366,39.6,30.0718829268,35.1864234146,,,,,,,,,,,,,,,,,46.2550009756,62.648675122,,,,,,,46.0098029268,77.3605463415
67.5412114286,39.31456,30.1471542857,35.5751588571,,,,,,,,,,,,,,,,,48.04288,65.7575314286,,,,,,,46.9744457143,80.448
68.2178953846,37.1419569231,28.2442338462,36.4343630769,,,,,,,,,,,,,,,,,45.9317169231,65.4418707692,,,,,,,49.11552,78.5306584615
66.1693333333,40.68592,25.53744,39.35808,,,,,,,,,,,,,,,,,49.43856,68.0394133333,,,,,,,48.9074133333,80.7866666667
64.418688,41.293848,31.562352,40.768152,,,,,,,,,,,,,,,,,49.17336,60.219096,,,,,,,49.699056,74.150184
67.5863873684,41.4414694737,30.2952378947,38.4410273684,,,,,,,,,,,,,,,,,42.9399284211,66.5165431579,,,,,,,43.5828884211,82.8046357895
67.9441476923,38.0464430769,29.6004553846,40.9959692308,,,,,,,,,,,,,,,,,50.5152,65.1283569231,,,,,,,51.8558953846,80.9484923077
64.2328421053,37.3480421053,33.1306105263,43.0951578947,,,,,,,,,,,,,,,,,53.7526736842,64.7315368421,,,,,,,55.7810526316,79.2684631579
65.3766901961,36.6703686275,29.5526901961,38.6765176471,,,,,,,,,,,,,,,,,49.0409411765,66.1893019608,,,,,,,47.8945254902,77.3664
67.4980465116,42.2395534884,34.4430139535,41.0061544186,,,,,,,,,,,,,,,,,53.1906976744,66.414027907,,,,,,,52.2039069767,75.7877804651
68.5946823529,41.7014588235,29.7500235294,39.6806117647,,,,,,,,,,,,,,,,,46.8147294118,67.7475764706,,,,,,,45.6920470588,82.1178823529
67.9701333333,35.522392381,31.0775466667,40.1339580952,,,,,,,,,,,,,,,,,52.7789714286,61.2929066667,,,,,,,53.5928380952,75.1276190476
68.64156,40.82328,36.375624,42.24156,,,,,,,,,,,,,,,,,53.395008,65.28864,,,,,,,53.749584,80.180616
72.6492255319,38.3407659574,30.9211914894,37.0054468085,,,,,,,,,,,,,,,,,52.6197446809,66.0482042553,,,,,,,51.6182808511,82.7394382979
67.0848702439,32.8427941463,28.6822829268,38.0176156098,,,,,,,,,,,,,,,,,49.926275122,62.2575453659,,,,,,,53.1945717073,75.3307668293
70.1318956522,31.6088208696,35.2523686957,41.1940313043,,,,,,,,,,,,,,,,,62.943026087,65.1570782609,,,,,,,64.274226087,77.1386017391
63.6669090909,42.932169697,34.5133575758,37.0226424242,,,,,,,,,,,,,,,,,47.5142787879,66.1761939394,,,,,,,45.9384242424,82.3289212121
65.9350068966,37.1223172414,31.2098206897,38.4083862069,,,,,,,,,,,,,,,,,46.6432,65.416937931,,,,,,,47.9293793103,78.0637793103
63.8161356522,37.1656278261,30.8502678261,42.5275513043,,,,,,,,,,,,,,,,,47.1346121739,70.5286956522,,,,,,,49.7162713043,82.6426434783
63.3404,38.7907,32.2466,38.43736,,,,,,,,,,,,,,,,,53.447,65.29116,,,,,,,52.0336,76.95136
70.2048,42.0989734513,28.7277876106,33.9964969912,,,,,,,,,,,,,,,,,42.4248637168,70.6505713274,,,,,,,39.9169699115,82.2255292035
70.4666823529,42.4293176471,31.2420705882,41.8993411765,,,,,,,,,,,,,,,,,47.1439058824,74.7631058824,,,,,,,49.7942117647,86.9545411765
66.0409720755,39.0179230189,30.9208483019,41.8350520755,,,,,,,,,,,,,,,,,46.3211230189,67.5647637736,,,,,,,47.8235864151,84.2796679245
68.1388997938,39.1984131959,30.2645146392,38.4937731959,,,,,,,,,,,,,,,,,47.5281946392,63.6846482474,,,,,,,46.8235546392,78.1297484536
66.51431,40.69632,31.71879,41.48712,,,,,,,,,,,,,,,,,52.27978,66.99066,,,,,,,52.87288,76.8758
66.6329018182,35.6563287273,32.6787490909,41.9441367273,,,,,,,,,,,,,,,,,57.5784436364,64.8317672727,,,,,,,59.0875636364,87.2163490909
67.1068394366,40.2424428169,31.8162929577,37.5790107042,,,,,,,,,,,,,,,,,48.9067267606,71.093976338,,,,,,,45.5774197183,83.7452619718
65.8514618182,46.9897309091,31.7642181818,36.9641018182,,,,,,,,,,,,,,,,,43.7950254545,63.3172363636,,,,,,,39.7847563636,78.4989381818
65.2650514286,39.5184228571,29.8498057143,37.9869485714,,,,,,,,,,,,,,,,,49.1846171429,59.4275428571,,,,,,,48.6103085714,73.4021942857
69.8214857143,39.3548742857,30.7122857143,36.3464742857,,,,,,,,,,,,,,,,,47.8602857143,68.5363371429,,,,,,,45.7542857143,83.5783371429
65.6296888889,41.0370311111,35.4074133333,38.3703644444,,,,,,,,,,,,,,,,,49.3333333333,61.1851911111,,,,,,,49.92592,74.8148088889
63.6284736,36.9879552,29.4087168,38.10624,,,,,,,,,,,,,,,,,47.301408,65.6162496,,,,,,,48.196032,78.5884416
64.536384,37.0342272,29.113536,42.1508352,,,,,,,,,,,,,,,,,44.463552,66.1595904,,,,,,,47.21856,83.0837952
66.0791665116,34.0710474419,27.9235869767,35.6444651163,,,,,,,,,,,,,,,,,46.0179795349,68.2930604651,,,,,,,45.2312706977,84.0273265116
63.6407862857,35.67232,30.8261211429,39.0965028571,,,,,,,,,,,,,,,,,44.5226788571,67.9163428571,,,,,,,47.6614674286,77.90336
51.5836387097,46.9348851613,24.0769651613,50.9550967742,,,,,,,,,,,,,,,,,36.560763871,72.9604335484,,,,,,,38.0418890323,83.7515354839
